Wall time,Step,Value
1652669312.2895746,38,0.0
1652669579.2881792,10063,0.0
1652669845.0656223,20077,0.0
1652670132.4245532,30149,0.0
1652670432.0158803,40159,0.0
1652670802.5300164,50200,0.0
1652671090.3442647,60439,0.0
1652671333.8351479,70601,0.0
1652671522.646448,80722,0.0
1652671741.9490156,90955,0.0
1652671993.8703308,100958,0.0
1652672248.2443829,110975,0.0
1652672548.3673913,120981,0.0
1652672844.9109209,131002,0.0
1652673135.5631475,141127,0.0
1652673438.7570646,151146,0.0
1652673710.3544383,161156,0.0
1652674001.414722,171161,0.0
1652674319.914628,181371,0.0
1652674604.4381015,191410,0.0
1652674879.55139,201437,0.0
1652675149.1896613,211459,0.0
1652675414.0337594,221627,0.0
1652675694.4935231,231864,0.0
1652675971.8921814,241903,0.0
1652676224.986525,252058,0.0
1652676480.0656896,262123,0.0
1652676726.5314963,272161,0.0
1652676940.5338647,282169,0.0
1652677148.5650449,292202,0.0
1652677415.7601774,302214,0.0
1652677636.7298632,312381,0.0
1652677874.0518415,322418,0.0
1652678086.8756654,332435,0.0
1652678292.5027137,342471,0.0
1652678538.9336047,352639,0.0
1652678759.4707084,362758,0.0
1652679021.0213404,372766,0.0
1652679276.5798519,382878,0.0
1652679504.2175844,392886,0.0
1652679732.266165,402918,0.0
1652679957.0232549,412946,0.0
1652680192.1493988,423000,0.0
1652680410.5479944,433003,0.0
1652680620.8498592,443208,0.0
1652680852.5116863,453416,0.0
1652681070.8405735,463455,0.0
1652681336.8602464,473560,0.0
1652681543.7544446,483587,0.0
1652681770.9739285,493745,0.0
1652681952.7001908,503778,0.0
1652682162.1481948,513973,0.0
1652682358.3932114,524062,0.0
1652682558.891698,534084,0.0
1652682794.8906207,544085,0.0
1652683009.66209,554322,0.0
1652683227.3749096,564346,0.0
1652683444.311464,574432,0.0
1652683666.5755281,584471,0.0
1652683895.303961,594516,0.0
1652684106.0073636,604549,0.0
1652684365.9797533,614722,0.0
1652684604.959816,624831,0.0
1652684870.2238884,634848,0.0
1652685134.2364392,644852,0.0
1652685405.1641777,654875,0.0
1652685679.8467927,664901,0.0
1652685928.4741604,674944,0.0
1652686196.1344495,684948,0.0
1652686457.3007226,695107,0.0
1652686718.8484628,705229,0.0
1652686942.2329044,715266,0.0
1652687180.5609634,725277,0.0
1652687454.4718928,735293,0.0
1652687753.3695118,745326,0.0
1652688067.8004088,755342,0.0
1652688366.480917,765376,0.0
1652688636.517927,775398,0.0
1652688934.1241455,785527,0.0
1652689246.3751228,795569,0.0
1652689541.3320458,805578,0.0
1652689779.902521,815709,0.0
1652690031.426592,825751,0.0
1652690298.0268323,835823,0.0
1652690565.8613958,845848,0.0
1652690824.269516,855960,0.0
1652691056.3137703,865979,0.0
1652691290.9975123,876222,0.0
1652691527.9329922,886286,0.0
1652691775.0706003,896397,0.0
1652692003.8151808,906620,0.0
1652692245.7541769,916703,0.0
1652692455.5421093,926735,0.0
1652692689.3543859,936736,0.0
1652692902.3668594,946792,0.0
1652693113.7285006,956806,0.0
1652693335.8988335,966864,0.0
1652693547.1695144,976931,0.0
1652693779.9358423,986966,0.0
1652694024.0860534,997172,0.0
1652694260.7128828,1007332,0.0
1652694495.603276,1017363,0.0
1652694713.349314,1027422,0.0
1652694942.364644,1037478,0.0
1652695172.9477038,1047513,0.0
1652695421.4504366,1057524,0.0
1652695647.8422635,1067526,0.0
1652695891.4483504,1077621,0.0
1652696121.388469,1087673,0.0
1652696345.1327524,1097896,0.0
1652696548.5054874,1107929,0.0
1652696751.9414191,1118026,0.0
1652696969.2467673,1128275,0.0
1652697187.9552062,1138374,0.0
1652697399.4134583,1148615,0.0
1652697609.6360319,1158797,0.0
1652697820.1231756,1168991,0.0
1652698021.6204858,1179147,0.0
1652698243.812228,1189166,0.0
1652698456.7470021,1199308,0.0
1652698658.3720777,1209390,0.0
1652698862.1656775,1219639,0.0
1652699069.7811422,1229848,0.0
1652699275.9696004,1239862,0.0
1652699472.4048464,1249989,0.0
1652699672.6491814,1260042,0.0
1652699857.4824815,1270064,0.0
1652700061.0144393,1280262,0.0
1652700259.201725,1290437,0.0
1652700451.7646227,1300494,0.0
1652700653.9528558,1310686,0.0
1652700850.9234476,1320933,0.0
1652701042.3719513,1331150,0.0
1652701235.9130995,1341186,0.0
1652701436.2591395,1351309,0.0
1652701636.060091,1361314,0.0
1652701832.6149955,1371551,0.0
1652702021.4013813,1381666,0.0
1652702229.1578677,1391915,0.0
1652702426.9295912,1402025,0.0
1652702623.1085165,1412147,0.0
1652702822.6100008,1422302,0.0
1652703030.434118,1432471,0.0
1652703223.0272636,1442484,0.0
1652703426.5132544,1452563,0.0
1652703620.2290409,1462579,0.0
1652703832.4883347,1472826,0.0
1652704034.5818148,1482884,0.0
1652704235.4223711,1493037,0.0
1652704437.7260818,1503283,0.0
1652704628.0081966,1513352,0.0
1652704822.6249704,1523543,0.0
1652705024.5629878,1533597,0.0
1652705227.5812495,1543842,0.0
1652705438.2332687,1554008,0.0
1652705628.1984494,1564142,0.0
1652705826.3832223,1574218,0.0
1652706024.1614754,1584239,0.0
1652706231.2417834,1594403,0.0
1652706427.3794103,1604451,0.0
1652706628.2752018,1614688,0.0
1652706834.1549246,1624847,0.0
1652707026.622929,1634848,0.0
1652707216.6375668,1644979,0.0
1652707426.04879,1655163,0.0
1652707620.631878,1665294,0.0
1652707825.3442383,1675383,0.0
1652708014.7277913,1685556,0.0
1652708214.8244698,1695604,0.03125
1652708414.549061,1705727,0.0
1652708621.540969,1715959,0.0
1652708817.8386307,1725972,0.0625
1652709018.6761405,1736102,0.03125
1652709228.3922412,1746109,0.03125
1652709426.7077684,1756165,0.03125
1652709630.9342475,1766393,0.125
1652709840.480822,1776565,0.0625
1652710056.227436,1786679,0.0625
1652710265.3923137,1796824,0.0625
1652710472.1862152,1806928,0.09375
1652710678.8178933,1817111,0.09375
1652710896.259319,1827155,0.09375
1652711113.2541904,1837400,0.0625
1652711324.315167,1847459,0.09375
1652711535.1716251,1857530,0.125
1652711751.6379302,1867683,0.34375
1652711965.5430276,1877845,0.125
1652712186.0566657,1887907,0.15625
1652712412.1435487,1897929,0.15625
1652712620.3946025,1907952,0.21875
1652712830.7241766,1917988,0.21875
1652713035.7417545,1928038,0.21875
1652713259.0183184,1938162,0.1875
1652713472.540681,1948362,0.21875
1652713680.3757286,1958410,0.3125
1652713893.8566592,1968613,0.1875
1652714112.0092235,1978742,0.3125
1652714323.556435,1988778,0.34375
1652714533.606036,1998792,0.28125
