Wall time,Step,Value
1654740797.4340382,47,0.0
1654740960.300782,10053,0.0
1654741136.7083695,20059,0.0
1654741321.8818378,30073,0.0
1654741501.8098786,40076,0.0
1654741666.1783588,50248,0.0
1654741815.4232662,60382,0.0
1654741950.3493302,70408,0.0
1654742069.8398368,80411,0.0
1654742196.1357825,90478,0.0
1654742315.4521167,100651,0.0
1654742426.4789014,110713,0.0
1654742540.9025092,120853,0.0
1654742654.0040188,130887,0.0
1654742763.6924767,140934,0.0
1654742863.8825107,150960,0.0
1654742977.2151535,160987,0.0
1654743082.629116,171065,0.0
1654743191.2019353,181079,0.0
1654743296.2792594,191232,0.0
1654743409.3307042,201268,0.0
1654743517.708139,211298,0.0
1654743623.559989,221344,0.0
1654743732.88044,231474,0.0
1654743836.19049,241569,0.0
1654743958.6014004,251586,0.0
1654744077.8847413,261674,0.0
1654744195.633998,271680,0.0
1654744321.8616605,281687,0.0
1654744489.0442991,291702,0.0
1654744685.8607743,301722,0.0
1654744857.0058775,311743,0.0
1654745054.5820796,321757,0.0
1654745258.248858,331781,0.0
1654745465.2967746,341805,0.0
1654745647.3968558,351816,0.0
1654745825.9006093,361818,0.0
1654745996.1229527,371838,0.0
1654746148.560696,381865,0.0
1654746312.5193176,392039,0.0
1654746473.9863927,402042,0.0
1654746632.5175977,412054,0.0
1654746810.2472725,422083,0.0
1654746939.2135549,432220,0.0
1654747080.6082475,442250,0.0
1654747230.7898035,452276,0.0
1654747384.3403149,462304,0.0
1654747570.037234,472310,0.0
1654747758.8426793,482322,0.0
1654747941.2811785,492340,0.0
1654748118.40571,502344,0.0
1654748302.6343513,512354,0.0
1654748486.5338373,522363,0.0
1654748669.0756154,532542,0.0
1654748833.0763764,542581,0.0
1654748994.9652703,552581,0.0
1654749177.2298524,562605,0.0
1654749357.5590513,572635,0.0
1654749506.9906025,582650,0.0
1654749677.9667425,592680,0.0
1654749855.6362052,602702,0.0
1654750032.2292624,612720,0.0
1654750205.43371,622747,0.0
1654750391.1850755,632752,0.0
1654750579.7940557,642784,0.0
1654750771.3455486,652896,0.0
1654750950.7021549,662918,0.0
1654751144.7740562,672940,0.0
1654751347.4362996,682959,0.0
1654751544.8660681,692983,0.0
1654751755.8321433,702988,0.0
1654751951.5843701,712996,0.0
1654752156.9574766,723024,0.0
1654752361.8182638,733049,0.0
1654752563.010506,743080,0.0
1654752761.773827,753090,0.0
1654752956.4252539,763115,0.0
1654753149.026142,773121,0.0
1654753342.9203098,783238,0.0
1654753535.7711952,793246,0.0
1654753725.3778837,803251,0.0
1654753915.8971932,813268,0.0
1654754111.3783953,823270,0.0
1654754300.635286,833287,0.0
1654754487.5691757,843300,0.0
1654754674.2425063,853322,0.0
1654754856.5894003,863354,0.0
1654755038.459793,873362,0.0
1654755216.2803679,883365,0.0
1654755390.6341035,893367,0.0
1654755561.3629167,903474,0.0
1654755711.8331347,913488,0.0
1654755878.1310549,923582,0.0
1654756030.5912626,933703,0.0
1654756160.9804773,943709,0.0
1654756309.6950228,953712,0.0
1654756455.926788,963734,0.0
1654756613.9939518,973736,0.0
1654756772.7857969,983748,0.0
1654756943.2455208,993752,0.0
